,robot_yaw,desire_yaw
0,0.785034716129303,0.12822887250830733
1,0.7880591154098511,0.20356326595048257
2,0.793677806854248,0.27609731650927566
3,0.800170361995697,0.34591687858915526
4,0.8014515042304993,0.41310062996418895
5,0.803170382976532,0.47772098788592726
6,0.8034442067146301,0.5398449117309665
7,0.805631697177887,0.5995346079741687
8,0.805538535118103,0.6568481506801962
9,0.8055117130279541,0.7118400285779916
10,0.8073822855949402,0.7645616280320069
11,0.8036081194877625,0.8150616597800153
12,0.8021376132965088,0.8633865361138571
13,0.8003459572792053,0.909580704191157
14,0.7974308133125305,0.9536869403462938
15,0.7974758744239807,0.9957466095880093
16,0.7953603863716125,1.0357998939048414
17,0.7951676845550537,1.0738859925282307
18,0.7936173677444458,1.1100432969104184
19,0.7914606928825378,1.1443095428466517
20,0.7898898124694824,1.176721941897581
21,0.7875556945800781,1.207317294038757
22,0.7868143916130066,1.236132083272034
23,0.7874055504798889,1.2632025577719126
24,0.7877416014671326,1.288564796002959
25,0.7878947854042053,1.3122547601277526
26,0.7877963185310364,1.33430833792453
27,0.7878093719482422,1.3547613743465077
28,0.787788450717926,1.3736496937781193
29,0.7879485487937927,1.3910091139748215
30,0.7879908084869385,1.4068754526108886
31,0.7879528999328613,1.4212845273022296
32,0.787742555141449,1.4342721499175395
33,0.7877024412155151,1.4458741159401036
34,0.7873647809028625,1.4561261895936293
35,0.7873145937919617,1.4650640853980443
36,0.7875121831893921,1.4727234467749584
37,0.7872008085250854,1.4791398222771976
38,0.7873923778533936,1.4843486399724015
39,0.7870292663574219,1.4883851804670927
40,0.7869358062744141,1.4912845490149498
41,0.7871304154396057,1.4930816471113226
42,0.787101686000824,1.493811143935463
43,0.7871065139770508,1.4935074479626549
44,0.7871503233909607,1.492204679030558
45,0.7873569130897522,1.4899366411078077
46,0.7875750064849854,1.4867367959783506
47,0.7869232892990112,1.4826382380223047
48,0.7858549952507019,1.477673670243387
49,0.7856068015098572,1.4718753816642642
50,0.7856321334838867,1.4652752261845825
51,0.7858505249023438,1.457904602971987
52,0.7859047055244446,1.4497944384341273
53,0.7858903408050537,1.4409751697994693
54,0.785866379737854,1.431476730316655
55,0.7858810424804688,1.4213285360661032
56,0.7859662771224976,1.4105594743634762
57,0.786090075969696,1.3991978937224343
58,0.7861151695251465,1.3872715953336938
59,0.7861541509628296,1.3748078260086587
60,0.7862338423728943,1.3618332725287166
61,0.7862781882286072,1.3483740573355534
62,0.7862295508384705,1.3344557354934201
63,0.7862212657928467,1.3201032928510663
64,0.7863003611564636,1.3053411453289216
65,0.786399245262146,1.2901931392559305
66,0.786523699760437,1.2746825526801284
